Id,Area,Address,Studio,Zone,Inside_M30,Rent,Bedrooms,Sq. Mt.,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semi-detached,Region
783,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,4900,3,310,4,1,1,0,0,0,0,East
784,Salamanca,çÅtico en calle de Castell—,0,Castellana,1,2700,3,140,8,1,1,1,0,0,0,East
785,Salamanca,Piso en Don ramon de la cruz,0,Castellana,1,5200,4,217,6,1,1,0,0,0,0,East
786,Salamanca,Piso en avenida de Am_rica,0,Guindalera,1,2500,4,167,5,1,1,0,0,0,0,East
787,Salamanca,Piso en calle del Doctor Esquerdo,0,Fuente del Berro,1,1300,2,75,5,1,1,0,0,0,0,East
788,Salamanca,Piso en calle de Ram—n de Aguinaga,0,Fuente del Berro,1,2100,4,150,5,1,1,0,0,0,0,East
789,Salamanca,Piso en calle Conde de Penalver,0,Goya,1,1250,1,65,5,1,1,0,0,0,0,East
790,Salamanca,çÅtico en calle del pr’ncipe de vergara,0,Castellana,1,2750,2,150,7,1,1,1,0,0,0,East
791,Salamanca,Piso en calle Recoletos,0,Recoletos,1,2200,2,90,3,1,1,0,0,0,0,East
792,Salamanca,Piso en Goya,0,Goya,1,2500,3,130,2,1,1,0,0,0,0,East
793,Salamanca,Piso en Recoletos,0,Recoletos,1,2000,2,105,1,0,1,0,0,0,0,East
794,Salamanca,Piso en Lista,0,Lista,1,3200,3,170,5,1,1,0,0,0,0,East
795,Salamanca,Piso en calle de vel‡zquez,0,Recoletos,1,2900,3,160,3,1,1,0,0,0,0,East
796,Salamanca,Piso en Recoletos,0,Recoletos,1,7500,5,420,6,1,1,0,0,0,0,East
797,Salamanca,Piso en Recoletos,0,Recoletos,1,4750,4,255,3,1,1,0,0,0,0,East
798,Salamanca,Piso en calle del Principe de Vergara,0,Castellana,1,2500,3,150,1,0,1,0,0,0,0,East
799,Salamanca,Piso en general pardi–as,0,Goya,1,3000,4,129,2,1,1,0,0,0,0,East
800,Salamanca,Piso en calle Don Ram—n de la Cruz,0,Recoletos,1,1250,2,68,0,1,1,0,0,0,0,East
801,Salamanca,çÅtico en calle de serrano,0,Castellana,1,1800,2,100,5,0,1,1,0,0,0,East
802,Salamanca,Dœplex en Maldonado,0,Lista,1,2300,2,126,8,0,1,0,0,1,0,East
803,Salamanca,çÅtico en Villanueva,0,Recoletos,1,12000,3,300,4,1,1,1,0,0,0,East
804,Salamanca,Piso en calle Alcal‡,0,Recoletos,1,3500,3,224,2,1,1,0,0,0,0,East
805,Salamanca,Piso en General diaz Porlier,0,Goya,1,2100,3,115,3,1,1,0,0,0,0,East
806,Salamanca,Piso en Velazquez,0,Recoletos,1,1300,1,80,7,1,1,0,0,0,0,East
807,Salamanca,Dœplex en calle Conde de Aranda,0,Recoletos,1,1850,2,72,5,0,1,0,0,1,0,East
808,Salamanca,çÅtico en Claudio Coello,0,Castellana,1,2100,2,100,6,1,1,1,0,0,0,East
809,Salamanca,Piso en calle General Pardi–as,0,Goya,1,1400,1,75,2,1,1,0,0,0,0,East
810,Salamanca,Piso en Recoletos,0,Recoletos,1,5000,4,394,2,1,1,0,0,0,0,East
811,Salamanca,Piso en Principe de vergara,0,Castellana,1,1300,1,89,1,1,1,0,0,0,0,East
812,Salamanca,Piso en Goya,0,Goya,1,6000,5,420,6,1,1,0,0,0,0,East
813,Salamanca,Piso en calle de Castell—,0,Castellana,1,2600,4,195,5,1,1,0,0,0,0,East
814,Salamanca,Piso en Recoletos,0,Recoletos,1,2900,3,165,2,1,1,0,0,0,0,East
815,Salamanca,Piso en Recoletos,0,Recoletos,1,2900,3,165,2,1,1,0,0,0,0,East
816,Salamanca,Piso en calle de Villanueva,0,Recoletos,1,2090,3,105,5,1,1,0,0,0,0,East
817,Salamanca,Piso en Castellana,0,Castellana,1,2700,2,154,4,1,1,0,0,0,0,East
818,Salamanca,Piso en calle de Don Ram—n de la Cruz,0,Lista,1,1100,2,70,2,0,1,0,0,0,0,East
819,Salamanca,Piso en calle de don ram—n de la cruz,0,Goya,1,2300,2,100,2,1,1,0,0,0,0,East
820,Salamanca,Piso en calle Duque de Sesto,0,Goya,1,1500,3,105,11,1,1,0,0,0,0,East
821,Salamanca,Piso en Guindalera,0,Guindalera,1,1250,1,60,0,1,1,0,0,0,0,East
822,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,4500,6,234,1,1,1,0,0,0,0,East
823,Salamanca,Piso en calle de claudio coello,0,Castellana,1,3500,5,322,3,1,1,0,0,0,0,East
824,Salamanca,Piso en calle de Castell—,0,Castellana,1,1500,1,90,5,1,1,0,0,0,0,East
825,Salamanca,Piso en calle Velazquez,0,Recoletos,1,1100,1,75,6,1,1,0,0,0,0,East
826,Salamanca,Piso en calle del Conde de Pe–alver,0,Lista,1,1000,2,70,0,0,1,0,0,0,0,East
827,Salamanca,Piso en calle hermosilla,0,Goya,1,1400,2,78,3,1,1,0,0,0,0,East
828,Salamanca,Piso en Velazquez,0,Castellana,1,1600,1,62,4,0,1,0,0,0,0,East
829,Salamanca,çÅtico en Juan Bravo,0,Lista,1,2700,3,130,6,1,1,1,0,0,0,East
830,Salamanca,Piso en Maldonado,0,Lista,1,3300,4,254,2,1,1,0,0,0,0,East
831,Salamanca,Piso en calle Alcal‡,0,Goya,1,1800,3,125,6,1,1,0,0,0,0,East
832,Salamanca,Piso en calle de Recoletos,0,Recoletos,1,2200,2,120,3,1,1,0,0,0,0,East
833,Salamanca,çÅtico en don ramon de la cruz,0,Castellana,1,4300,4,300,5,1,1,1,0,0,0,East
834,Salamanca,Piso en calle de Francisco Silvela,0,Guindalera,1,3500,7,340,5,1,1,0,0,0,0,East
835,Salamanca,Piso en calle Alcal‡,0,Fuente del Berro,1,2900,5,244,2,1,1,0,0,0,0,East
836,Salamanca,çÅtico en calle de claudio coello,0,Castellana,1,3200,2,180,6,1,1,1,0,0,0,East
837,Salamanca,Estudio en elvira,1,Fuente del Berro,1,1440,0,45,0,1,1,0,0,0,0,East
838,Salamanca,çÅtico en calle de claudio coello,0,Castellana,1,2100,2,100,6,1,1,1,0,0,0,East
839,Salamanca,Piso en Doctor Esquerdo,0,Fuente del Berro,1,1200,2,70,6,1,1,0,0,0,0,East
840,Salamanca,Piso en Claudio Coello,0,Recoletos,1,3000,3,175,5,1,1,0,0,0,0,East
841,Salamanca,çÅtico en Goya,0,Goya,1,3500,2,110,5,1,1,1,0,0,0,East
842,Salamanca,Piso en calle Antonio Toledano,0,Fuente del Berro,1,1350,3,82,1,1,1,0,0,0,0,East
843,Salamanca,Piso en calle de Claudio Coello,0,Recoletos,1,2000,2,115,4,1,1,0,0,0,0,East
844,Salamanca,Estudio en calle Francisco Remiro,1,Guindalera,1,685,0,48,2,1,1,0,0,0,0,East
845,Salamanca,Piso en calle de Claudio Coello,0,Castellana,1,2100,2,100,6,1,1,0,0,0,0,East
846,Salamanca,Piso en Jos_ Ortega y Gasset,0,Lista,1,2300,3,95,2,1,1,0,0,0,0,East
847,Salamanca,Piso en calle de Francisco Silvela,0,Lista,1,1500,1,77,5,1,1,0,0,0,0,East
848,Salamanca,Piso en calle de Claudio Coello,0,Castellana,1,2650,4,199,4,1,1,0,0,0,0,East
849,Salamanca,Piso en general pardi–as,0,Goya,1,2300,3,130,2,1,1,0,0,0,0,East
850,Salamanca,Piso en calle de Goya,0,Recoletos,1,2400,4,120,3,1,1,0,0,0,0,East
851,Salamanca,Dœplex en serrano,0,Recoletos,1,4300,2,225,4,1,1,0,0,1,0,East
852,Salamanca,çÅtico en calle Martires Concepcionistas,0,Lista,1,1600,2,200,7,1,1,1,0,0,0,East
853,Salamanca,Piso en calle de Jos_ Ortega y Gasset,0,Castellana,1,7800,4,422,3,1,1,0,0,0,0,East
854,Salamanca,Piso en Castellana,0,Castellana,1,2600,4,213,5,1,1,0,0,0,0,East
855,Salamanca,Piso en Claudio Coello,0,Recoletos,1,5130,3,135,7,1,1,0,0,0,0,East
856,Salamanca,Piso en Recoletos,0,Recoletos,1,7500,5,471,6,1,1,0,0,0,0,East
857,Salamanca,Piso en Recoletos,0,Recoletos,1,3900,3,175,5,1,1,0,0,0,0,East
858,Salamanca,Piso en Lista,0,Lista,1,2400,4,115,4,1,1,0,0,0,0,East
859,Salamanca,Piso en calle de Hermosilla,0,Goya,1,3500,2,115,7,1,1,0,0,0,0,East
860,Salamanca,Piso en Recoletos,0,Recoletos,1,3900,3,190,5,1,1,0,0,0,0,East
861,Salamanca,Piso en Recoletos,0,Recoletos,1,7500,6,471,6,1,1,0,0,0,0,East
862,Salamanca,Piso en VELAZQUEZ,0,Recoletos,1,7500,6,470,6,1,1,0,0,0,0,East
863,Salamanca,Piso en SERRANO,0,Recoletos,1,9000,5,400,6,1,1,0,0,0,0,East
864,Salamanca,Piso en Castellana,0,Castellana,1,2900,3,263,2,1,1,0,0,0,0,East
865,Salamanca,Piso en calle del Pr’ncipe de Vergara,0,Goya,1,3780,2,115,5,1,1,0,0,0,0,East
866,Salamanca,Piso en Castellana,0,Castellana,1,4800,4,348,6,1,1,0,0,0,0,East
867,Salamanca,Piso en calle de Hermosilla,0,Recoletos,1,2160,1,60,3,0,0,0,0,0,0,East
868,Salamanca,Piso en calle salustiano ol—zaga,0,Recoletos,1,3375,2,90,5,1,1,0,0,0,0,East
869,Salamanca,Piso en recoletos,0,Recoletos,1,2200,2,120,3,1,1,0,0,0,0,East
870,Salamanca,Dœplex en calle Villalar,0,Recoletos,1,1800,1,90,5,1,1,0,0,1,0,East
871,Salamanca,Estudio en calle de Francisco Remiro,1,Guindalera,1,685,0,49,1,1,1,0,0,0,0,East
872,Salamanca,Estudio en calle de Francisco Remiro,1,Guindalera,1,685,0,49,1,1,1,0,0,0,0,East
873,Salamanca,Estudio en calle de Francisco Remiro,1,Guindalera,1,685,0,48,1,1,1,0,0,0,0,East
874,Salamanca,Piso en Recoletos,0,Recoletos,1,2200,2,120,3,1,1,0,0,0,0,East
875,Salamanca,Piso en calle Alcal‡,0,Recoletos,1,3600,3,230,2,1,1,0,0,0,0,East
876,Salamanca,Piso en Castellana,0,Castellana,1,2600,4,215,5,1,1,0,0,0,0,East
877,Salamanca,Piso en calle de Diego de Le—n,0,Castellana,1,2660,2,87,3,0,1,0,0,0,0,East
878,Salamanca,Piso en calle de lagasca,0,Castellana,1,850,2,65,,1,1,0,0,0,0,East
879,Salamanca,Piso en calle de jos_ ortega y gasset,0,Lista,1,1900,2,66,,1,0,0,0,0,0,East
880,Salamanca,çÅtico en calle del Principe de Vergara,0,Castellana,1,2900,2,150,7,1,1,1,0,0,0,East
881,Salamanca,Piso en calle de Hermosilla,0,Goya,1,1500,2,50,3,0,1,0,0,0,0,East
882,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,3300,2,90,6,0,1,0,0,0,0,East
883,Salamanca,çÅtico en calle de Espartinas,0,Goya,1,3500,2,110,5,1,1,1,0,0,0,East
884,Salamanca,Piso en calle de ayala,0,Recoletos,1,2700,2,85,1,0,1,0,0,0,0,East
885,Salamanca,Piso en Castellana,0,Castellana,1,2650,3,159,4,1,1,0,0,0,0,East
886,Salamanca,Piso en Goya,0,Goya,1,2380,3,187,,1,0,0,0,0,0,East
887,Salamanca,çÅtico en Goya,0,Goya,1,3500,2,115,7,1,1,1,0,0,0,East
888,Salamanca,Piso en Goya,0,Goya,1,2300,2,94,5,1,1,0,0,0,0,East
889,Salamanca,Piso en Castellana,0,Castellana,1,2600,4,195,5,1,1,0,0,0,0,East
890,Salamanca,Piso en Castellana,0,Castellana,1,3700,5,220,5,1,1,0,0,0,0,East
891,Salamanca,çÅtico en Castellana,0,Castellana,1,2100,2,100,6,1,1,1,0,0,0,East
892,Salamanca,Piso en avenida Camilo Jos_ Cela,0,Guindalera,1,1200,2,70,5,1,1,0,0,0,0,East
893,Salamanca,Piso en calle Hermosilla,0,Recoletos,1,2000,2,114,2,1,1,0,0,0,0,East
894,Salamanca,Piso en Padilla,0,Castellana,1,1850,2,80,1,0,1,0,0,0,0,East
895,Salamanca,Piso en Castellana,0,Castellana,1,5900,2,200,1,1,1,0,0,0,0,East
896,Salamanca,Piso en Recoletos,0,Recoletos,1,3500,4,254,3,1,1,0,0,0,0,East
897,Salamanca,çÅtico en Castellana,0,Castellana,1,2100,2,120,6,1,1,1,0,0,0,East
898,Salamanca,Piso en calle Jos_ Ortega y Gasset,0,Lista,1,1100,2,85,2,0,1,0,0,0,0,East
899,Salamanca,Piso en calle Duque de Sesto,0,Goya,1,2900,4,180,5,1,1,0,0,0,0,East
900,Salamanca,Piso en Castellana,0,Castellana,1,2650,5,169,4,0,1,0,0,0,0,East
901,Salamanca,çÅtico en Goya,0,Goya,1,3300,3,150,6,1,1,1,0,0,0,East
902,Salamanca,çÅtico en Castellana,0,Castellana,1,6000,4,314,7,1,1,1,0,0,0,East
903,Salamanca,Piso en Principe de Vergara,0,Lista,1,1852,1,40,7,0,1,0,0,0,0,East
904,Salamanca,Piso en Goya,0,Goya,1,4100,4,304,2,1,1,0,0,0,0,East
905,Salamanca,Piso en Castellana,0,Castellana,1,1100,1,70,5,1,1,0,0,0,0,East
906,Salamanca,çÅtico en Castellana,0,Castellana,1,2750,2,150,7,1,1,1,0,0,0,East
907,Salamanca,Piso en Velazquez,0,Recoletos,1,2700,2,150,5,0,1,0,0,0,0,East
908,Salamanca,Piso en Castellana,0,Castellana,1,4800,4,348,6,1,1,0,0,0,0,East
909,Salamanca,Piso en Lista,0,Lista,1,4300,4,220,1,1,1,0,0,0,0,East
910,Salamanca,Piso en Recoletos,0,Recoletos,1,3600,3,257,2,1,1,0,0,0,0,East
911,Salamanca,Piso en calle de Padilla,0,Lista,1,2295,2,120,0,0,0,0,0,0,0,East
912,Salamanca,Piso en calle de Hermosilla,0,Recoletos,1,2565,1,61,6,0,1,0,0,0,0,East
913,Salamanca,Piso en calle de Alcal‡,0,Goya,1,2565,1,90,3,0,1,0,0,0,0,East
914,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,2200,2,140,6,1,1,0,0,0,0,East
915,Salamanca,Piso en Lista,0,Lista,1,1600,2,130,1,1,1,0,0,0,0,East
916,Salamanca,Piso en calle de Padilla,0,Castellana,1,4725,3,170,1,1,1,0,0,0,0,East
917,Salamanca,Piso en calle del General Pardi–as,0,Goya,1,2970,2,112,4,1,1,0,0,0,0,East
918,Salamanca,Piso en calle de Don Ram—n de la Cruz,0,Lista,1,2430,2,47,5,0,1,0,0,0,0,East
919,Salamanca,Piso en calle de Lagasca,0,Castellana,1,2295,2,58,4,0,1,0,0,0,0,East
920,Salamanca,Piso en Diego de Le—n,0,Lista,1,2970,2,125,3,1,1,0,0,0,0,East
921,Salamanca,Piso en Espartinas,0,Goya,1,2970,2,123,4,1,1,0,0,0,0,East
922,Salamanca,Piso en Castellana,0,Castellana,1,3900,5,300,4,1,1,0,0,0,0,East
923,Salamanca,Piso en antonio acu–a,0,Goya,1,3240,2,90,1,1,1,0,0,0,0,East
924,Salamanca,Piso en calle de claudio coello,0,Recoletos,1,4320,2,125,6,1,1,0,0,0,0,East
925,Salamanca,Piso en calle de claudio coello,0,Recoletos,1,2565,1,42,5,1,1,0,0,0,0,East
926,Salamanca,Piso en calle de claudio coello,0,Recoletos,1,4185,2,106,3,1,1,0,0,0,0,East
927,Salamanca,Piso en calle de castell—,0,Castellana,1,2160,1,55,8,1,1,0,0,0,0,East
928,Salamanca,Piso en calle de castell—,0,Castellana,1,3240,2,100,5,0,1,0,0,0,0,East
929,Salamanca,Piso en calle de nœ–ez de balboa,0,Recoletos,1,2160,1,50,7,0,1,0,0,0,0,East
930,Salamanca,Piso en calle de lagasca,0,Recoletos,1,4455,2,120,1,1,1,0,0,0,0,East
931,Salamanca,Piso en calle de vel‡zquez,0,Recoletos,1,2160,1,70,3,0,1,0,0,0,0,East
932,Salamanca,Piso en calle de Claudio Coello,0,Castellana,1,3500,4,328,3,1,1,0,0,0,0,East
933,Salamanca,Piso en calle de Nœ–ez de Balboa,0,Castellana,1,3500,5,240,1,1,1,0,0,0,0,East
934,Salamanca,çÅtico en Goya,0,Goya,1,3500,2,110,5,1,1,1,0,0,0,East
935,Salamanca,Piso en Lista,0,Lista,1,3300,4,200,2,1,1,0,0,0,0,East
936,Salamanca,çÅtico en Castellana,0,Castellana,1,1200,1,70,6,1,1,1,0,0,0,East
937,Salamanca,Piso en calle de Jos_ Ortega y Gasset,0,Lista,1,1700,3,115,2,1,1,0,0,0,0,East
938,Salamanca,Piso en calle del General D’az Porlier,0,Goya,1,1400,2,75,2,1,1,0,0,0,0,East
939,Salamanca,Piso en Goya,0,Goya,1,1250,2,100,5,1,1,0,0,0,0,East
940,Salamanca,Piso en avenida de Baviera,0,Guindalera,1,2200,4,180,8,1,1,0,0,0,0,East
941,Salamanca,Piso en calle de Vel‡zquez,0,Castellana,1,2300,4,140,6,1,1,0,0,0,0,East
942,Salamanca,Piso en calle de Alcal‡,0,Recoletos,1,3500,3,224,2,1,1,0,0,0,0,East
943,Salamanca,Estudio en calle de Ayala,1,Recoletos,1,900,0,30,2,0,1,0,0,0,0,East
944,Salamanca,Piso en Castellana,0,Castellana,1,4200,4,247,3,1,1,0,0,0,0,East
945,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,2900,3,170,2,1,1,0,0,0,0,East
946,Salamanca,çÅtico en Serrano,0,Recoletos,1,4300,3,200,4,1,1,1,0,0,0,East
947,Salamanca,çÅtico en conde de pe–alver,0,Goya,1,2950,3,250,6,1,1,1,0,0,0,East
948,Salamanca,Piso en Recoletos,0,Recoletos,1,7000,3,155,2,1,1,0,0,0,0,East
949,Salamanca,Piso en Recoletos,0,Recoletos,1,2500,2,89,3,1,1,0,0,0,0,East
950,Salamanca,çÅtico en Castellana,0,Castellana,1,2250,2,100,6,1,1,1,0,0,0,East
951,Salamanca,Piso en Lista,0,Lista,1,1700,1,112,7,1,1,0,0,0,0,East
952,Salamanca,Piso en Recoletos,0,Recoletos,1,9000,8,450,3,1,1,0,0,0,0,East
953,Salamanca,Piso en Recoletos,0,Recoletos,1,6000,8,380,2,1,1,0,0,0,0,East
954,Salamanca,çÅtico en Goya,0,Goya,1,3000,3,128,6,1,1,1,0,0,0,East
955,Salamanca,Piso en Recoletos,0,Recoletos,1,3500,4,210,2,1,1,0,0,0,0,East
956,Salamanca,Piso en calle de Antonio Acu–a,0,Goya,1,2800,2,130,2,1,1,0,0,0,0,East
957,Salamanca,Piso en Boc‡ngel,0,Fuente del Berro,1,1050,2,75,0,0,1,0,0,0,0,East
958,Salamanca,Piso en calle de Hermosilla,0,Goya,1,2400,2,105,6,1,1,0,0,0,0,East
959,Salamanca,Piso en calle de vel‡zquez,0,Recoletos,1,2900,3,160,2,1,1,0,0,0,0,East
960,Salamanca,Piso en calle Velazquez,0,Recoletos,1,1300,1,70,6,1,1,0,0,0,0,East
961,Salamanca,çÅtico en Pr’ncipe de Vergara,0,Recoletos,1,2900,3,185,8,1,1,1,0,0,0,East
962,Salamanca,Piso en calle de Villanueva,0,Recoletos,1,1400,1,60,5,1,1,0,0,0,0,East
963,Salamanca,Piso en Vel‡zquez,0,Recoletos,1,2000,1,85,9,1,1,0,0,0,0,East
964,Salamanca,Piso en calle de Hermosilla,0,Goya,1,1300,2,60,2,0,1,0,0,0,0,East
965,Salamanca,Piso en Conde de Pe–alver,0,Lista,1,1200,2,80,3,1,1,0,0,0,0,East
966,Salamanca,Piso en Goya,0,Goya,1,1000,1,70,4,1,1,0,0,0,0,East
967,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,2900,3,160,2,1,1,0,0,0,0,East
968,Salamanca,Piso en calle calle fernan gonzalez,0,Goya,1,1650,3,140,4,1,1,0,0,0,0,East
969,Salamanca,çÅtico en calle Espartinas,0,Goya,1,3500,2,110,5,1,1,1,0,0,0,East
970,Salamanca,Piso en calle del General Pardi–as,0,Goya,1,2500,3,120,2,1,1,0,0,0,0,East
971,Salamanca,Dœplex en Alcantara,0,Goya,1,2800,2,140,1,1,0,0,0,1,0,East
972,Salamanca,çÅtico en calle de Ayala,0,Recoletos,1,2300,2,130,6,1,1,1,0,0,0,East
973,Salamanca,Dœplex en calle Villalar,0,Recoletos,1,2950,2,140,5,1,1,0,0,1,0,East
974,Salamanca,Piso en Goya,0,Goya,1,1500,2,78,3,1,1,0,0,0,0,East
975,Salamanca,Piso en Goya,0,Goya,1,1950,2,90,6,1,1,0,0,0,0,East
976,Salamanca,Piso en calle de Maldonado,0,Lista,1,3300,4,254,2,1,1,0,0,0,0,East
977,Salamanca,Piso en calle del jard’n de san federico,0,Goya,1,1370,1,50,,1,0,0,0,0,0,East
978,Salamanca,Piso en calle del General Pardi–as,0,Lista,1,1800,2,85,1,1,1,0,0,0,0,East
979,Salamanca,Piso en calle Recoletos,0,Recoletos,1,2200,2,100,3,1,1,0,0,0,0,East
980,Salamanca,Piso en calle de Lagasca,0,Castellana,1,1850,3,100,3,1,1,0,0,0,0,East
981,Salamanca,çÅtico en Castellana,0,Castellana,1,2100,2,100,6,1,1,1,0,0,0,East
982,Salamanca,Piso en calle de Claudio Coello,0,Castellana,1,1200,1,45,6,1,1,0,0,0,0,East
983,Salamanca,Piso en calle de Azcona,0,Guindalera,1,1350,3,89,1,1,1,0,0,0,0,East
984,Salamanca,Piso en Recoletos,0,Recoletos,1,3150,3,220,2,1,1,0,0,0,0,East
985,Salamanca,Piso en calle de Nœ–ez de Balboa,0,Recoletos,1,1250,1,70,5,0,1,0,0,0,0,East
986,Salamanca,Piso en calle de Hermosilla,0,Goya,1,1500,2,60,3,0,1,0,0,0,0,East
987,Salamanca,Piso en Velazquez,0,Castellana,1,4300,2,90,0,1,1,0,0,0,0,East
988,Salamanca,Estudio en Goya,1,Goya,1,800,0,40,5,0,1,0,0,0,0,East
989,Salamanca,Piso en GENERAL PARDIçÔAS,0,Lista,1,1125,2,40,1,1,1,0,0,0,0,East
990,Salamanca,Piso en calle de Ayala,0,Goya,1,2380,3,184,5,1,1,0,0,0,0,East
991,Salamanca,Piso en calle conde de aranda,0,Recoletos,1,2000,1,70,1,1,1,0,0,0,0,East
992,Salamanca,Piso en Lista,0,Lista,1,2000,3,145,1,1,1,0,0,0,0,East
993,Salamanca,Piso en Recoletos,0,Recoletos,1,5500,5,300,1,1,1,0,0,0,0,East
994,Salamanca,Piso en Goya,0,Goya,1,2500,3,190,8,0,1,0,0,0,0,East
995,Salamanca,Piso en calle General Pardi–as,0,Goya,1,2500,3,165,2,1,1,0,0,0,0,East
996,Salamanca,çÅtico en Goya,0,Goya,1,1600,1,65,6,1,1,1,0,0,0,East
997,Salamanca,Piso en Castellana,0,Castellana,1,5300,3,236,7,1,1,0,0,0,0,East
998,Salamanca,Piso en calle de diego de le—n,0,Castellana,1,1800,2,80,5,0,1,0,0,0,0,East
999,Salamanca,Piso en calle de Alcal‡,0,Goya,1,1800,3,101,3,1,1,0,0,0,0,East
1000,Salamanca,Piso en calle de Mar’a Teresa,0,Guindalera,1,1450,3,120,5,1,1,0,0,0,0,East
1001,Salamanca,Estudio en Lista,1,Lista,1,850,0,40,5,0,1,0,0,0,0,East
1002,Salamanca,Dœplex en calle Mart’nez Izquierdo,0,Guindalera,1,1250,3,80,3,1,1,0,0,1,0,East
1003,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,5000,4,355,2,1,1,0,0,0,0,East
1004,Salamanca,çÅtico en Castellana,0,Castellana,1,2750,2,150,7,1,1,1,0,0,0,East
1005,Salamanca,Piso en Castellana,0,Castellana,1,3700,5,220,5,1,1,0,0,0,0,East
1006,Salamanca,Piso en Goya,0,Goya,1,3800,2,110,5,1,1,0,0,0,0,East
1007,Salamanca,Piso en Goya,0,Goya,1,1500,2,110,4,1,1,0,0,0,0,East
1008,Salamanca,Piso en SERRANO,0,Castellana,1,8000,4,300,3,1,1,0,0,0,0,East
1009,Salamanca,Piso en calle de lagasca,0,Recoletos,1,950,1,45,3,0,1,0,0,0,0,East
1010,Salamanca,çÅtico en Goya,0,Goya,1,3300,3,130,6,1,1,1,0,0,0,East
1011,Salamanca,Piso en calle de Castell—,0,Castellana,1,2800,4,213,5,1,1,0,0,0,0,East
1012,Salamanca,Piso en Castellana,0,Castellana,1,4000,5,250,5,1,1,0,0,0,0,East
1013,Salamanca,Piso en Recoletos,0,Recoletos,1,3900,4,220,6,1,1,0,0,0,0,East
1014,Salamanca,Piso en Lista,0,Lista,1,950,2,50,7,0,1,0,0,0,0,East
1015,Salamanca,Piso en calle de goya,0,Recoletos,1,2200,2,110,3,1,1,0,0,0,0,East
1016,Salamanca,Piso en calle de Claudio Coello,0,Castellana,1,3000,5,300,3,1,1,0,0,0,0,East
1017,Salamanca,Piso en calle Alcal‡,0,Recoletos,1,3500,3,230,2,1,1,0,0,0,0,East
1018,Salamanca,Piso en calle de Hermosilla,0,Fuente del Berro,1,1100,3,70,2,1,1,0,0,0,0,East
1019,Salamanca,Piso en Castellana,0,Castellana,1,3500,5,300,3,1,1,0,0,0,0,East
1020,Salamanca,Piso en Recoletos,0,Recoletos,1,3500,3,225,3,1,1,0,0,0,0,East
1021,Salamanca,Piso en Recoletos,0,Recoletos,1,3500,3,120,4,1,1,0,0,0,0,East
1022,Salamanca,Dœplex en Castellana,0,Castellana,1,5000,4,250,5,1,1,0,0,1,0,East
1023,Salamanca,Piso en Castellana,0,Castellana,1,2500,2,130,2,1,1,0,0,0,0,East
1024,Salamanca,Piso en Castellana,0,Castellana,1,3500,2,188,2,1,1,0,0,0,0,East
1025,Salamanca,Piso en calle de Vel‡zquez,0,Recoletos,1,1850,1,50,4,1,1,0,0,0,0,East
1026,Salamanca,Piso en calle de Alc‡ntara,0,Lista,1,1100,3,68,5,0,1,0,0,0,0,East
1027,Salamanca,çÅtico en Goya,0,Goya,1,1850,2,90,7,1,1,1,0,0,0,East
1028,Arganzuela,Piso en Acacias,0,Acacias,1,1100,2,65,2,0,1,0,0,0,0,South
1029,Arganzuela,Piso en Legazpi,0,Legazpi,1,1350,2,111,1,1,1,0,0,0,0,South
1030,Arganzuela,Dœplex en calle de Bustamante,0,Palos de Moguer,1,700,1,55,0,0,0,0,0,1,0,South
1031,Arganzuela,Piso en Imperial,0,Imperial,1,1350,2,100,4,1,1,0,0,0,0,South
1032,Arganzuela,Piso en paseo del Doctor Vallejo N‡gera,0,Acacias,1,1400,2,90,1,1,1,0,0,0,0,South
1033,Arganzuela,Piso en paseo de los Pontones,0,Imperial,1,1350,2,100,4,1,1,0,0,0,0,South
1034,Arganzuela,Piso en calle San Epifanio,0,Imperial,1,1250,2,84,3,1,1,0,0,0,0,South
1035,Arganzuela,Piso en Palos de Moguer,0,Palos de Moguer,1,1250,2,90,1,1,1,0,0,0,0,South
1036,Arganzuela,Piso en paseo imperial,0,Imperial,1,1400,3,110,3,1,1,0,0,0,0,South
1037,Arganzuela,Piso en canarias,0,Palos de Moguer,1,500,1,25,,0,0,0,0,0,0,South
1038,Arganzuela,Piso en calle de Bol’var,0,Delicias,1,1300,2,143,5,1,1,0,0,0,0,South
1039,Arganzuela,Piso en calle de Bol’var,0,Delicias,1,1300,2,143,5,1,1,0,0,0,0,South
1040,Arganzuela,Piso en Bolivar,0,Legazpi,1,1200,2,91,2,1,1,0,0,0,0,South
1041,Arganzuela,Piso en paseo de la Esperanza,0,Acacias,1,850,1,60,3,1,1,0,0,0,0,South
1042,Arganzuela,Piso en calle del mezquite,0,Delicias,1,1420,2,95,3,1,1,0,0,0,0,South
1043,Arganzuela,Piso en calle Nebulosas,0,Delicias,1,1800,3,160,3,1,1,0,0,0,0,South
1044,Arganzuela,Piso en calle Ariel,0,Legazpi,1,975,1,65,1,1,1,0,0,0,0,South
